iteration,loss,particle,velocity,x,y
6,0.057025,64,0.667258,-0.691459,0.437289
6,0.057025,65,2.41132,-0.0494351,-0.861297
6,0.057025,66,1.24885,1.53163,-0.0484513
6,0.057025,67,4.25447,1.02351,1.52356
6,0.057025,68,2.69149,1.94581,0.967345
6,0.057025,69,1.74487,-0.34638,-0.628583
6,0.057025,70,1.11032,0.527624,-0.887841
6,0.057025,71,0.537704,-0.182904,0.270203
6,0.057025,72,1.99086,-0.766147,-0.758817
6,0.057025,73,1.28286,-1.8074,-0.970787
6,0.057025,74,5.20592,-1.79167,2.31398
6,0.057025,75,0.358671,1.72634,-0.468975
6,0.057025,76,1.6138,-1.26408,0.186879
6,0.057025,77,0.479411,-1.35395,-0.447324
6,0.057025,78,1.11868,1.4071,-0.728829
6,0.057025,79,1.68188,0.903362,-0.2849
6,0.057025,80,1.53815,-0.455616,0.698464
6,0.057025,81,0.806147,0.535103,0.154385
6,0.057025,82,5.82401,1.8742,2.31387
6,0.057025,83,6.58219,0.0240426,2.57791
6,0.057025,84,5.8751,0.601791,-2.31342
6,0.057025,85,0.458698,5.10168,-0.0816438
6,0.057025,86,2.95855,0.599001,-2.18682
6,0.057025,87,1.48086,-1.28702,0.12313
6,0.057025,88,0.744969,-0.175451,-0.630287
6,0.057025,89,1.41383,4.26856,0.692189
6,0.057025,90,1.2896,-0.157675,-0.759002
6,0.057025,91,0.318834,0.237605,-0.0785783
6,0.057025,92,0.732005,-0.165413,-1.22806
6,0.057025,93,1.6508,-0.996508,0.367937
6,0.057025,94,1.44504,1.65157,-0.894624
6,0.057025,95,2.77747,0.720533,3.91342
6,0.057025,96,1.63071,-1.49673,0.308147
6,0.057025,97,3.20427,-0.479884,0.747783
6,0.057025,98,2.55004,0.0539184,0.406926
6,0.057025,99,0.581362,-2.39535,0.00480675
7,0.057025,0,0.159335,-0.0384959,-0.373457
7,0.057025,1,0.912119,-0.219881,0.0663357
7,0.057025,2,3.71602,0.524785,0.229776
7,0.057025,3,0.774578,0.394222,-0.853241
7,0.057025,4,1.71726,-0.567022,-0.630223
7,0.057025,5,1.91796,0.186564,-2.23551
7,0.057025,6,2.82383,-0.219906,1.6252
7,0.057025,7,0.348759,0.0235539,0.342423
7,0.057025,8,4.02649,2.96914,0.415626
7,0.057025,9,6.67982,3.40983,-2.12124
7,0.057025,10,0.458592,0.309232,-1.72404
7,0.057025,11,1.42268,-1.24243,1.23141
7,0.057025,12,2.04685,-2.04069,-3.54698
7,0.057025,13,1.1252,0.723054,0.0607348
7,0.057025,14,0.283996,-1.25059,0.2817
7,0.057025,15,1.8522,-1.39098,-0.109578
7,0.057025,16,0.295789,-0.0329725,-0.799109
7,0.057025,17,2.83786,0.146143,0.101098
7,0.057025,18,1.01943,-0.376603,0.071278
7,0.057025,19,0.271201,-0.0791802,-0.065865
7,0.057025,20,1.40087,-0.674144,-1.66052
7,0.057025,21,2.49629,-1.14404,0.175468
7,0.057025,22,0.630685,0.100323,-0.714801
7,0.057025,23,2.9668,1.8346,-0.120456
7,0.057025,24,0.923353,-1.34306,-0.305737
7,0.057025,25,1.71231,-0.0716069,0.752203
7,0.057025,26,1.34124,-0.182326,-1.50544
7,0.057025,27,4.05902,0.230488,-0.332204
7,0.057025,28,1.93553,-1.30926,0.300246
7,0.057025,29,1.12212,-0.656876,-0.395633
7,0.057025,30,7.21904,1.22205,4.75209
7,0.057025,31,0.511954,0.226279,0.159556
7,0.057025,32,5.69087,4.34917,-1.20317
7,0.057025,33,3.39391,-1.67429,0.427389
7,0.057025,34,4.09228,-3.71868,1.31505
7,0.057025,35,2.13052,-0.584792,0.115454
7,0.057025,36,6.6746,1.73091,-2.07574
7,0.057025,37,1.48989,1.35641,-0.114131
7,0.057025,38,1.60952,1.87217,2.02094
7,0.057025,39,1.80614,1.04876,-2.46513
7,0.057025,40,0.723969,-0.755962,0.0500813
7,0.057025,41,3.94187,2.07394,0.260925
7,0.057025,42,0.653359,0.405382,-0.0822801
7,0.057025,43,3.43714,0.890498,-0.498136
7,0.057025,44,2.39907,1.24383,1.12346
7,0.057025,45,0.349752,0.129366,-0.0854915
7,0.057025,46,0.832407,-1.3102,-1.12171
7,0.057025,47,1.47478,0.0848258,-0.36716
7,0.057025,48,2.66995,0.755374,-0.695506
7,0.057025,49,1.54071,-4.04947,-0.169579
7,0.057025,50,0.247194,-0.590137,-1.11389
7,0.057025,51,1.31177,0.691162,-0.0980969
7,0.057025,52,0.977417,0.249785,2.0286
7,0.057025,53,6.78089,-1.39258,3.22427
7,0.057025,54,0.974128,-0.161561,0.488642
7,0.057025,55,6.51905,-0.393509,3.11093
7,0.057025,56,1.70082,-0.0766581,1.16567
7,0.057025,57,2.25754,-0.0268714,-1.95031
7,0.057025,58,8.52622,1.04043,3.5513
7,0.057025,59,0.235225,1.03291,0.0965431
7,0.057025,60,0.689643,0.446223,-0.608513
7,0.057025,61,4.47213,-2.45982,1.06281
7,0.057025,62,3.60864,1.71689,0.61711
7,0.057025,63,1.32589,0.547888,-0.778017
7,0.057025,64,0.329194,-0.363007,0.459395
7,0.057025,65,0.332595,0.207738,-1.0722
7,0.057025,66,2.25188,-0.523443,0.872216
7,0.057025,67,1.27568,0.613048,0.315715
7,0.057025,68,2.73088,-0.538215,-0.167277
7,0.057025,69,2.50909,-0.533006,1.87356
7,0.057025,70,0.421019,0.782866,-0.553015
7,0.057025,71,0.527378,0.110996,-0.167691
7,0.057025,72,0.680937,-0.0889139,-0.687885
7,0.057025,73,1.89084,-1.07063,0.770604
7,0.057025,74,6.20657,2.65471,-2.01629
7,0.057025,75,0.397497,1.57464,-0.101566
7,0.057025,76,1.47731,-0.181522,1.19212
7,0.057025,77,1.18745,-0.508712,0.386701
7,0.057025,78,6.23554,-4.79364,-0.0710433
7,0.057025,79,1.26028,-0.221135,0.284146
7,0.057025,80,1.10872,-1.55941,0.802828
7,0.057025,81,0.870803,-0.0473451,0.801727
7,0.057025,82,4.34765,1.65416,-2.0282
7,0.057025,83,1.75989,-0.267038,4.31355
7,0.057025,84,2.20286,0.576711,-0.110697
7,0.057025,85,7.91242,-2.66818,-1.57687
7,0.057025,86,2.19004,-1.04038,-0.734675
7,0.057025,87,0.847348,-0.53941,-0.275723
7,0.057025,88,0.915733,0.401259,0.0810302
7,0.057025,89,4.13393,0.204128,-0.0626709
7,0.057025,90,2.66791,2.3682,-1.6179
7,0.057025,91,0.142791,0.14083,0.0264165
7,0.057025,92,0.794521,-0.860155,-0.842578
7,0.057025,93,0.790612,-1.01184,-0.422526
7,0.057025,94,1.09469,0.807988,-0.196976
7,0.057025,95,4.10606,0.821611,-0.191403
7,0.057025,96,1.14454,-0.456459,-0.169157
7,0.057025,97,1.08357,0.57531,0.994128
7,0.057025,98,0.610429,-0.00160105,1.01482
7,0.057025,99,1.83949,-0.556657,0.0590135
8,0.057025,0,0.441764,0.0821116,-0.798438
8,0.057025,1,0.244636,-0.419996,0.207051
8,0.057025,2,1.50259,-0.816223,0.907617
8,0.057025,3,1.79113,0.574858,0.928756
8,0.057025,4,1.75939,0.416577,0.828542
8,0.057025,5,3.48388,0.236795,1.24801
8,0.057025,6,0.494832,0.200026,1.36345
8,0.057025,7,0.775155,-0.058141,-0.428415
8,0.057025,8,0.885881,2.26051,-0.116011
8,0.057025,9,4.48209,-0.9286,-0.995583
8,0.057025,10,2.78147,-0.275159,0.995349
8,0.057025,11,1.7526,-0.948456,-0.49636
8,0.057025,12,5.55685,1.34777,0.857215
8,0.057025,13,0.365187,1.0825,0.125209
8,0.057025,14,0.697321,-0.792322,0.80729
8,0.057025,15,1.45948,0.0621156,0.026763
8,0.057025,16,0.496784,0.147687,-0.336338
8,0.057025,17,0.310488,-0.163988,0.115993
8,0.057025,18,0.679974,0.28427,0.231313
8,0.057025,19,0.115858,0.0259298,-0.114598
8,0.057025,20,2.43913,1.02215,0.0921752
8,0.057025,21,0.521349,-0.709998,-0.113345
8,0.057025,22,1.43382,-0.157756,0.695605
8,0.057025,23,2.50696,-0.631709,-0.570079
8,0.057025,24,0.980343,-0.37505,-0.460765
8,0.057025,25,0.146355,0.0144466,0.870586
8,0.057025,26,1.18266,-0.344781,-0.333988
8,0.057025,27,1.80058,2.00745,-0.0415159
8,0.057025,28,1.15257,-0.517083,-0.536927
8,0.057025,29,0.41929,-0.407229,-0.732502
8,0.057025,30,2.46735,-0.772777,3.30003
8,0.057025,31,0.368463,0.150343,-0.200997
8,0.057025,32,4.30249,0.318017,0.300555
8,0.057025,33,5.5187,3.8386,0.17408
8,0.057025,34,2.35195,-1.52178,0.475231
8,0.057025,35,3.06773,2.47857,-0.0481084
8,0.057025,36,0.856675,1.90573,-1.2371
8,0.057025,37,0.720434,1.69924,0.519507
8,0.057025,38,0.40859,1.55631,1.76175
8,0.057025,39,1.86984,-0.355706,-1.23072
8,0.057025,40,0.602604,-1.34579,-0.0733534
8,0.057025,41,2.6648,-0.470407,-0.531183
8,0.057025,42,0.416579,0.0172595,0.0690452
8,0.057025,43,2.17673,0.484568,1.64041
8,0.057025,44,1.80565,0.0275898,-0.211131
8,0.057025,45,1.22633,-0.120786,-1.28604
8,0.057025,46,1.06235,-2.02566,-0.336401
8,0.057025,47,0.787728,0.492738,0.306727
8,0.057025,48,3.50374,-2.64707,0.140925
8,0.057025,49,6.86846,2.78327,0.529972
8,0.057025,50,1.02952,0.394973,-0.814786
8,0.057025,51,0.522695,1.19125,0.0539758
8,0.057025,52,2.19268,0.0328902,-0.153326
8,0.057025,53,5.81279,4.3757,2.50634
8,0.057025,54,0.223194,-0.0964421,0.702126
8,0.057025,55,5.90666,0.146203,-2.77102
8,0.057025,56,0.914218,-0.0684308,0.251485
8,0.057025,57,1.3311,-0.244727,-0.637159
8,0.057025,58,2.43522,0.665526,1.14511
8,0.057025,59,1.92541,-0.883769,-0.0866717
8,0.057025,60,1.25048,0.575931,0.635222
8,0.057025,61,3.99907,1.45473,0.244974
8,0.057025,62,1.2566,1.0897,-0.471781
8,0.057025,63,1.82624,-1.26946,-0.957961
8,0.057025,64,0.822555,0.182449,-0.156295
8,0.057025,65,2.0035,-0.0931994,0.908564
8,0.057025,66,1.65656,1.13308,0.883295
8,0.057025,67,0.684653,0.237502,-0.256748
8,0.057025,68,1.73309,1.18773,-0.0101216
8,0.057025,69,2.72062,-0.491396,-0.84674
8,0.057025,70,0.628275,0.195041,-0.331224
8,0.057025,71,0.0955524,0.186613,-0.226106
8,0.057025,72,0.245779,-0.120319,-0.44412
8,0.057025,73,1.45864,0.08865,-0.114664
8,0.057025,74,5.94038,-1.11966,2.57089
8,0.057025,75,1.01522,0.615903,0.23235
8,0.057025,76,2.01701,-0.0610305,-0.821284
8,0.057025,77,0.97091,0.261205,-0.204818
8,0.057025,78,1.05992,-4.63802,-1.11948
8,0.057025,79,0.861651,-0.0992967,-0.568847
8,0.057025,80,1.14257,-1.26507,-0.301174
8,0.057025,81,0.89164,-0.239471,-0.0689673
8,0.057025,82,4.29531,-0.985807,1.36006
8,0.057025,83,5.4411,-0.101525,1.02526
8,0.057025,84,1.57874,-0.152628,1.28948
8,0.057025,85,7.40612,4.73059,-1.24699
8,0.057025,86,1.16718,-0.414141,0.250275
8,0.057025,87,0.975987,0.435617,-0.319005
8,0.057025,88,0.238972,0.202165,0.2132
8,0.057025,89,1.9089,-1.68892,-0.308159
8,0.057025,90,1.9925,1.07842,-0.0991728
8,0.057025,91,0.140008,0.0037364,0.0548351
8,0.057025,92,1.38427,0.17571,0.0756707
8,0.057025,93,1.48099,0.366771,0.118532
8,0.057025,94,1.03425,-0.0738054,0.343496
8,0.057025,95,1.49077,0.782389,-1.68166
8,0.057025,96,0.44203,-0.0875521,0.0743554
8,0.057025,97,0.784315,0.846626,0.258236
8,0.057025,98,0.182751,-0.0193983,1.19671
8,0.057025,99,0.727911,0.144924,-0.134993
9,0.057025,0,0.884722,0.0380531,0.0851855
9,0.057025,1,0.703193,0.271949,0.0817775
9,0.057025,2,0.472926,-0.478589,0.576463
9,0.057025,3,3.87681,1.47957,-2.84101
9,0.057025,4,1.57904,-0.0548517,-0.67848
9,0.057025,5,2.10829,0.0294692,-0.850063
9,0.057025,6,2.39,1.74234,-0.462292
9,0.057025,7,0.744673,0.00610668,0.313481
9,0.057025,8,2.01691,0.250376,-0.281135
9,0.057025,9,2.18075,-2.23942,0.74724
9,0.057025,10,2.42683,-0.263887,-1.43145
9,0.057025,11,2.55718,-0.565204,2.03194
9,0.057025,12,2.00209,-0.153266,-0.467639
9,0.057025,13,1.81265,-0.723832,-0.0260002
9,0.057025,14,1.97252,0.940825,-0.134546
9,0.057025,15,0.454643,0.514786,0.069066
9,0.057025,16,0.882254,-0.310993,0.417309
9,0.057025,17,0.303864,-0.205627,-0.185004
9,0.057025,18,1.7376,-1.36305,0.784105
9,0.057025,19,0.160239,-0.0310511,0.035167
9,0.057025,20,0.849268,0.377631,0.645213
9,0.057025,21,1.82718,1.0956,0.166682
9,0.057025,22,1.08972,0.239102,-0.31928
9,0.057025,23,0.509943,-0.921348,-0.150374
9,0.057025,24,1.09525,-1.46977,-0.426862
9,0.057025,25,1.58267,-0.127269,-0.705729
9,0.057025,26,0.452683,-0.610205,-0.700693
9,0.057025,27,0.264145,2.194,0.145493
9,0.057025,28,1.29825,-0.848413,0.718334
9,0.057025,29,1.3326,-1.57047,-0.0823421
9,0.057025,30,6.58589,2.23945,-2.55664
9,0.057025,31,0.159011,0.0450944,-0.320192
9,0.057025,32,0.746124,1.05362,0.425429
9,0.057025,33,5.38827,-1.54601,0.372755
9,0.057025,34,1.37641,-0.196055,0.845314
9,0.057025,35,2.31703,0.161555,-0.0413679
9,0.057025,36,0.63419,1.77145,-0.617284
9,0.057025,37,2.62541,-0.905592,0.191407
9,0.057025,38,0.733642,0.864926,2.00714
9,0.057025,39,1.49414,1.13624,-1.14978
9,0.057025,40,0.285299,-1.07022,0.000520879
9,0.057025,41,3.11977,2.03666,1.32558
9,0.057025,42,0.171284,-0.144233,0.12613
9,0.057025,43,2.91977,-2.13102,0.342806
9,0.057025,44,2.30969,-1.80687,1.19224
9,0.057025,45,1.64967,-0.0530878,0.362239
9,0.057025,46,0.752494,-1.29992,-0.137561
9,0.057025,47,1.52157,-0.925775,-0.243728
9,0.057025,48,4.32682,1.65315,-0.338079
9,0.057025,49,7.53738,-4.72484,-0.133729
9,0.057025,50,2.30743,-1.44221,0.581271
9,0.057025,51,0.31578,1.45033,-0.126556
9,0.057025,52,0.796654,-0.0540195,-0.945225
9,0.057025,53,3.49365,2.20404,-1.88995
9,0.057025,54,0.988474,-0.0264227,-0.283865
9,0.057025,55,2.17466,0.350453,-4.93606
9,0.057025,56,0.144528,0.0635483,0.192579
9,0.057025,57,0.572061,0.19587,-0.272291
9,0.057025,58,6.12452,-0.778494,-4.80674
9,0.057025,59,1.34821,0.382963,0.374906
9,0.057025,60,1.11237,0.264873,-0.432776
9,0.057025,61,1.32226,0.611803,-0.77378
9,0.057025,62,2.80778,-1.52909,0.540913
9,0.057025,63,1.04521,-1.43519,-1.98995
9,0.057025,64,0.0664583,0.132544,-0.112407
9,0.057025,65,0.126731,-0.153875,0.797302
9,0.057025,66,0.513648,1.07352,0.373112
9,0.057025,67,0.354073,-0.00352438,0.00262454
9,0.057025,68,1.60906,0.919012,1.57634
9,0.057025,69,2.12138,-0.394772,1.27244
9,0.057025,70,0.280726,-0.0854319,-0.319308
9,0.057025,71,0.212842,0.0861413,-0.03847
9,0.057025,72,0.332361,-0.370359,-0.663079
9,0.057025,73,1.48928,-1.37023,-0.414005
9,0.057025,74,2.43963,-0.314617,0.267917
9,0.057025,75,1.22972,1.6869,-0.371941
9,0.057025,76,0.567705,0.028592,-0.260697
9,0.057025,77,0.0859342,0.177328,-0.186128
9,0.057025,78,1.75419,-3.03177,-0.414393
9,0.057025,79,0.366305,0.151144,-0.836165
9,0.057025,80,1.96165,-0.154629,1.31592
9,0.057025,81,0.552925,0.248139,0.191728
9,0.057025,82,3.89539,2.19356,-0.890644
9,0.057025,83,1.0819,0.00899331,2.10149
9,0.057025,84,0.53486,-0.00727731,1.80421
9,0.057025,85,2.39967,2.43928,-0.534047
9,0.057025,86,1.45488,-0.110077,-1.17248
9,0.057025,87,0.461547,-0.0259051,-0.323799
9,0.057025,88,0.595491,-0.335602,-0.0425668
9,0.057025,89,3.84877,2.12501,0.208556
9,0.057025,90,1.93836,-0.750764,0.542183
9,0.057025,91,0.0497926,-0.0460462,0.0558318
9,0.057025,92,1.88995,-1.4687,-0.855907
9,0.057025,93,0.375141,0.0161836,-0.0149554
9,0.057025,94,0.281071,-0.247321,0.122378
9,0.057025,95,2.40347,-0.203183,0.510448
9,0.057025,96,0.20984,0.121389,0.0549521
9,0.057025,97,0.836349,0.118952,-0.154039
9,0.057025,98,0.999349,-0.00467,0.197467
9,0.057025,99,0.225813,0.318324,0.0096581
10,0.00382685,0,0.231146,0.0116674,0.314821
10,0.00382685,1,0.346268,-0.0446411,-0.0584799
10,0.00382685,2,0.735227,0.210456,0.832931
10,0.00382685,3,3.50281,0.374307,0.482856
10,0.00382685,4,0.218496,0.130584,-0.56292
10,0.00382685,5,0.291293,-0.0981737,-0.588225
10,0.00382685,6,1.82708,0.302087,0.66193
10,0.00382685,7,0.260491,0.0236038,0.573383
10,0.00382685,8,0.832809,-0.502189,0.0755378
10,0.00382685,9,2.61514,0.168417,-0.273194
10,0.00382685,10,0.65234,0.154815,-0.931219
10,0.00382685,11,3.61797,0.0520965,-1.53298
10,0.00382685,12,2.24125,-1.19,-2.45469
10,0.00382685,13,0.752461,-0.0110329,0.215069
10,0.00382685,14,0.368066,0.654872,-0.366288
10,0.00382685,15,0.841631,-0.316338,-0.0635064
10,0.00382685,16,2.35967,-0.00167221,-1.922
10,0.00382685,17,1.45329,-1.60937,0.191215
10,0.00382685,18,1.45838,0.0952365,0.767438
10,0.00382685,19,0.0378775,-0.00654722,0.0640507
10,0.00382685,20,0.914934,0.268596,-0.263201
10,0.00382685,21,0.271802,1.35469,0.0845328
10,0.00382685,22,0.828822,-0.0883725,-1.08066
10,0.00382685,23,2.11987,1.00916,0.725404
10,0.00382685,24,1.05071,-2.46972,-0.749533
10,0.00382685,25,0.411489,0.0500842,-1.07704
10,0.00382685,26,1.95548,0.0216415,-2.55128
10,0.00382685,27,1.97976,0.234936,-0.140024
10,0.00382685,28,1.20292,0.241618,0.209565
10,0.00382685,29,1.60189,0.0302084,-0.0198712
10,0.00382685,30,4.18356,-0.994398,0.0975045
10,0.00382685,31,0.119541,0.161314,-0.292205
10,0.00382685,32,0.808394,1.38871,-0.310244
10,0.00382685,33,2.38993,0.801769,0.819636
10,0.00382685,34,1.15089,0.575562,-0.00858645
10,0.00382685,35,0.341072,-0.17842,-0.014037
10,0.00382685,36,1.10521,0.684155,-0.815445
10,0.00382685,37,0.731279,-0.343645,-0.27655
10,0.00382685,38,1.25723,-0.391659,2.04745
10,0.00382685,39,1.5087,0.505906,0.220928
10,0.00382685,40,0.275245,-0.79649,0.0293536
10,0.00382685,41,1.04522,1.36223,0.527068
10,0.00382685,42,0.409915,0.246884,0.00341845
10,0.00382685,43,2.61659,0.439307,-0.147065
10,0.00382685,44,2.2612,0.387003,0.644531
10,0.00382685,45,1.42886,-0.00307838,-1.06575
10,0.00382685,46,2.44497,0.112859,-2.13305
10,0.00382685,47,0.26299,-0.913507,0.0189756
10,0.00382685,48,6.43873,-4.78134,-0.57167
10,0.00382685,49,0.233909,-4.94075,-0.223691
10,0.00382685,50,3.34721,0.902045,-1.80793
10,0.00382685,51,1.29052,0.177843,0.0884362
10,0.00382685,52,0.195359,-0.0350484,-0.750789
10,0.00382685,53,4.84659,0.404976,2.61036
10,0.00382685,54,0.850478,-0.0114764,0.566481
10,0.00382685,55,2.14574,0.181519,-2.79698
10,0.00382685,56,0.114292,0.095684,0.0828974
10,0.00382685,57,0.976085,-0.0306671,-1.22172
10,0.00382685,58,4.36603,-0.490724,-0.450207
10,0.00382685,59,1.13595,1.404,-0.122965
10,0.00382685,60,0.551919,0.115768,-0.964173
10,0.00382685,61,1.27682,-0.561616,-0.270447
10,0.00382685,62,1.44647,-2.97515,0.506301
10,0.00382685,63,3.12336,1.55573,-1.09006
10,0.00382685,64,0.0754731,0.0752623,-0.0632642
10,0.00382685,65,1.4865,0.114917,-0.664692
10,0.00382685,66,1.36304,-0.261259,0.097019
10,0.00382685,67,0.134571,-0.0951302,0.101203
10,0.00382685,68,1.06612,1.8935,1.14392
10,0.00382685,69,0.415422,-0.560425,1.65341
10,0.00382685,70,0.823806,0.731707,-0.423908
10,0.00382685,71,0.139784,0.0119938,0.0800283
10,0.00382685,72,0.727689,0.136424,-1.18529
10,0.00382685,73,1.73666,0.292321,0.0879
10,0.00382685,74,2.67795,2.26283,-0.458818
10,0.00382685,75,1.3906,0.302642,-0.239282
10,0.00382685,76,0.316043,-0.0990845,-0.549802
10,0.00382685,77,0.347516,0.109115,0.154627
10,0.00382685,78,5.63237,2.59995,-0.499739
10,0.00382685,79,0.604727,0.236334,-0.237469
10,0.00382685,80,2.20549,-1.40766,-0.499056
10,0.00382685,81,0.44717,-0.167717,0.356119
10,0.00382685,82,1.94531,0.250292,-0.801485
10,0.00382685,83,3.96632,-0.0308864,-1.86462
10,0.00382685,84,2.68355,0.260078,-0.865988
10,0.00382685,85,0.725589,-0.389417,0.273591
10,0.00382685,86,0.23018,0.0925167,-1.06321
10,0.00382685,87,1.11117,-0.723113,-1.18901
10,0.00382685,88,0.157236,-0.197943,0.0334149
10,0.00382685,89,2.33086,-0.170311,-0.196942
10,0.00382685,90,2.37505,1.5411,-0.0808995
10,0.00382685,91,0.0421438,-0.00454002,0.0485289
10,0.00382685,92,0.966646,-0.757925,-0.200768
10,0.00382685,93,0.180761,-0.164527,-0.0192345
10,0.00382685,94,2.62508,2.3497,-0.260388
10,0.00382685,95,0.713193,0.101775,-0.134257
10,0.00382685,96,0.0659605,0.0753494,0.00771662
10,0.00382685,97,0.430724,-0.30106,-0.249503
10,0.00382685,98,0.765323,0.00245388,0.962756
10,0.00382685,99,0.329417,0.0451731,-0.174473
11,0.00382685,0,0.358113,0.0386724,-0.0422727
11,0.00382685,1,0.0940349,-0.138065,-0.0477773
11,0.00382685,2,1.22482,-0.462673,-0.190339
11,0.00382685,3,0.44315,0.668412,0.151367
11,0.00382685,4,0.85016,0.0654731,0.284744
11,0.00382685,5,0.703977,-0.0645521,0.114948
11,0.00382685,6,3.83916,0.840229,4.46318
11,0.00382685,7,0.565837,0.00200276,0.00795872
11,0.00382685,8,2.65008,2.14752,0.11984
11,0.00382685,9,1.13347,-0.890338,-0.6779
11,0.00382685,10,0.28958,-0.0358049,-0.713228
11,0.00382685,11,0.642557,-0.52153,-1.24345
11,0.00382685,12,4.31174,-1.27545,1.8562
11,0.00382685,13,1.00347,0.96263,-0.0276924
11,0.00382685,14,0.565753,0.190343,-0.0433499
11,0.00382685,15,0.453526,0.134648,-0.0155769
11,0.00382685,16,0.230743,0.116199,-2.12036
11,0.00382685,17,1.52587,-0.0896891,0.0539533
11,0.00382685,18,1.7415,-1.08184,-0.516034
11,0.00382685,19,0.142329,-0.0163198,-0.077942
11,0.00382685,20,0.258515,0.401474,-0.484952
11,0.00382685,21,2.30726,-0.952536,0.0982259
11,0.00382685,22,0.289905,-0.196525,-1.34964
11,0.00382685,23,0.719974,0.335614,0.979753
11,0.00382685,24,1.93877,-0.79953,0.235001
11,0.00382685,25,1.38537,0.0465663,0.308331
11,0.00382685,26,1.04772,-1.02081,-2.44637
11,0.00382685,27,0.57804,0.798033,-0.00944318
11,0.00382685,28,1.05202,-0.661965,-0.329214
11,0.00382685,29,0.597207,0.625649,0.0260282
11,0.00382685,30,0.862644,-0.965154,0.959653
11,0.00382685,31,0.449069,0.044709,0.141461
11,0.00382685,32,2.06697,-0.619168,0.180458
11,0.00382685,33,0.999482,0.963008,-0.166755
11,0.00382685,34,1.4663,-0.863389,-0.290458
11,0.00382685,35,0.648812,0.470329,-0.0231006
11,0.00382685,36,1.27079,1.9544,-0.778255
11,0.00382685,37,0.568347,-0.319296,0.291275
11,0.00382685,38,2.23973,0.971047,0.269968
11,0.00382685,39,4.04396,0.204524,-3.81179
11,0.00382685,40,0.753712,-0.0453823,-0.0332462
11,0.00382685,41,3.03409,-1.38205,-0.767013
11,0.00382685,42,0.252282,-0.00267168,0.0404064
11,0.00382685,43,4.05793,-3.58902,0.342187
11,0.00382685,44,2.55453,-1.84665,-0.595001
11,0.00382685,45,1.1128,-0.0416146,0.0463885
11,0.00382685,46,0.459147,0.486626,-1.86637
11,0.00382685,47,1.25619,0.342332,0.0485989
11,0.00382685,48,3.03016,1.57915,-0.0865184
11,0.00382685,49,4.82246,-0.132979,0.152315
11,0.00382685,50,2.18974,1.76017,0.206667
11,0.00382685,51,2.30605,2.47832,-0.071845
11,0.00382685,52,0.484666,-0.0463748,-0.266256
11,0.00382685,53,4.37577,0.388157,-1.76537
11,0.00382685,54,0.190052,-0.178153,0.475164
11,0.00382685,55,2.95487,0.0179905,0.153363
11,0.00382685,56,0.123775,0.0801119,-0.0398943
11,0.00382685,57,0.832259,-0.168914,-0.401027
11,0.00382685,58,0.702428,0.211437,-0.469569
11,0.00382685,59,0.2764,1.13138,-0.0774354
11,0.00382685,60,1.02431,-0.149464,0.0251998
11,0.00382685,61,0.821873,0.0753176,0.248966
11,0.00382685,62,3.23859,0.177307,-0.235639
11,0.00382685,63,3.55184,-1.97296,-1.49494
11,0.00382685,64,0.165662,-0.0525794,0.0420948
11,0.00382685,65,1.26942,-0.180886,0.569783
11,0.00382685,66,1.30127,1.03616,0.197005
11,0.00382685,67,0.242119,-0.0285714,-0.131587
11,0.00382685,68,1.79746,0.176519,0.612061
11,0.00382685,69,2.48895,-0.735239,-0.829393
11,0.00382685,70,0.623702,0.281751,0.00799897
11,0.00382685,71,0.0543124,-0.0389229,0.0989314
11,0.00382685,72,1.31141,0.309596,0.114633
11,0.00382685,73,2.00538,-1.71271,0.125443
11,0.00382685,74,0.872611,2.52298,0.374113
11,0.00382685,75,1.38838,1.67176,-0.00880293
11,0.00382685,76,0.272492,0.065311,-0.332487
11,0.00382685,77,0.0831134,0.0283101,0.135176
11,0.00382685,78,4.88677,-2.28617,-0.420061
11,0.00382685,79,0.603767,-0.107281,0.258982
11,0.00382685,80,1.93655,-2.43125,1.14487
11,0.00382685,81,0.336879,0.10412,0.157141
11,0.00382685,82,0.410649,0.660028,-0.774125
11,0.00382685,83,0.728029,-0.13357,-1.14387
11,0.00382685,84,0.589687,0.122858,-1.43949
11,0.00382685,85,0.576962,-0.577287,-0.271927
11,0.00382685,86,0.670794,0.12459,-0.393186
11,0.00382685,87,2.0198,-0.221007,0.767383
11,0.00382685,88,0.457872,0.259309,0.0572206
11,0.00382685,89,0.430683,-0.384695,0.176592
11,0.00382685,90,1.53855,0.00702992,-0.198283
11,0.00382685,91,0.0182485,0.0115361,0.0398936
11,0.00382685,92,1.02312,0.122259,0.320812
11,0.00382685,93,0.416464,0.24791,0.0385487
11,0.00382685,94,3.08825,-0.71966,0.0806231
11,0.00382685,95,0.16994,0.103026,-0.304192
11,0.00382685,96,0.0339278,0.0526674,-0.0175148
11,0.00382685,97,0.777639,0.401482,0.0838986
11,0.00382685,98,0.647056,0.00070428,0.315703
11,0.00382685,99,0.107336,-0.0615885,-0.163387
12,0.00382685,0,0.0781766,0.00579722,-0.113201
12,0.00382685,1,0.17059,0.0324019,-0.0413055
12,0.00382685,2,0.316809,-0.664433,0.053916
12,0.00382685,3,1.11309,1.59205,-0.469808
12,0.00382685,4,0.238915,0.0559531,0.0460184
12,0.00382685,5,0.194811,0.0488636,0.273341
